62,-3.09103,2.41985,1.52296
63,-7.46143,4.75458,1.78883
64,-7.12839,4.91883,1.87946
65,0.592098,8.23334,1.82144
66,0.619267,8.54798,2.26418
67,0.641871,8.74214,2.25379
68,-4.89623,17.8977,1.58593
69,-4.86753,16.7598,1.59223
70,-3.08528,16.3662,0.992973
71,-4.00689,16.3341,1.04196
72,-4.17434,14.023,2.15417
73,-3.87417,14.1956,1.38767
74,-3.87702,14.5067,1.85653
75,-4.10921,14.5758,1.93139
76,-2.92897,13.921,1.03196
77,-3.56557,14.531,0.774838
78,-1.66956,4.63587,1.73815
79,-1.22521,4.48346,0.995768
80,-1.10027,4.62299,1.0027
81,-1.35591,4.93896,2.45447
82,-1.24832,4.99085,2.40127
83,-3.99368,-0.878347,1.23571
84,-3.83319,-0.393531,0.859126
85,-0.489492,2.09941,2.15096
86,-0.825899,2.42143,2.21915
87,-9.4543,5.47442,1.46475
88,-8.36397,5.11585,1.47397
89,-9.2894,4.26146,1.59302
90,-8.91269,3.52729,1.25838
91,-8.50043,4.53317,1.21698
92,-4.70914,20.0265,1.74881
93,-4.71042,18.9819,1.97987
94,-2.36692,17.3837,0.905201
95,-2.38603,17.222,0.68982
96,-3.58775,13.5487,1.79393
97,-3.45792,13.7605,1.8329
98,-2.06052,15.1927,1.09725
99,-2.16382,15.1203,1.09103
100,-1.50116,15.041,1.66822
101,-0.496684,14.7828,1.51976
102,-1.58515,14.3392,1.54793
103,-1.28803,13.8869,0.904745
104,-1.43966,13.5663,0.76698
105,-1.60958,13.6713,0.7441
106,-0.727426,-0.0686486,1.81044
107,-0.592978,1.05371,1.71708
108,0.674936,2.88498,1.52638
109,0.508965,2.84002,1.59745
110,-0.615242,0.961071,0.640253
111,-0.521625,1.0087,0.682471
112,-11.8359,5.41803,1.38595
113,-10.7103,5.40656,1.19013
114,-9.93809,2.75475,1.81656
115,-10.5268,3.13996,1.42364
116,-10.1914,4.26209,1.45366
117,-10.1734,2.14861,2.02859
118,-9.15666,1.48214,1.43951
119,-8.96824,2.36996,1.38798
120,-8.00585,3.1068,1.98374
121,-8.26004,3.08532,2.08374
122,-8.16011,2.44081,0.592616
123,-8.23173,2.43228,0.654407
124,-5.22479,22.4473,1.43211
125,-5.04013,21.4822,1.41933
126,-4.19702,21.759,0.932978
127,-3.97126,21.8188,1.2147
128,-4.14851,21.355,1.27292
129,-6.12327,21.866,1.59847
130,-6.82295,21.3349,1.54935
131,-5.88999,20.8807,1.44448
132,-6.82993,20.0383,1.5754
133,-6.00883,19.7986,1.102
134,-5.81879,19.8973,1.183
135,-5.62344,19.0897,1.6453
136,-5.45862,19.1513,1.64629
137,-6.06646,19.8071,1.59128
138,-5.98406,19.7792,1.47216
139,-5.83282,20.6225,0.63353
140,-5.78941,20.5807,0.703355
141,-1.88246,16.88,1.6953
142,-1.6336,16.7765,0.779797
143,-1.7565,17.0755,0.833236
144,-0.874827,17.0615,1.43916
145,-1.09441,17.1895,1.72973
146,-1.29854,17.0273,1.64676
147,-1.26788,16.9422,2.1527
148,-1.47936,17.3106,1.58699
149,-1.46811,17.1521,1.53078
150,-0.00604565,13.362,0.858016
151,-0.0820013,13.5751,0.791872
152,0.747599,14.1476,0.789364
153,0.517092,14.2501,0.76987
154,0.647321,1.78229,1.47622
155,0.874657,1.2913,1.5938
156,0.2737,0.749053,1.53637
157,-0.0505347,-0.900923,1.10156
158,0.052889,-0.641935,1.14475
159,-14.0884,4.79748,1.73545
160,-13.0122,4.98557,1.70861
161,-10.6072,4.84074,0.945864
162,-10.7275,4.8385,0.688639
163,-10.901,4.90199,0.754233
164,-10.326,1.29464,1.51149
165,-10.573,1.66669,1.3266
166,-10.6571,2.0432,1.28882
167,-10.6724,1.02737,2.19433
168,-10.5074,0.717906,2.24323
169,-10.3515,0.864808,2.20287
170,-8.47662,-0.515827,1.23661
171,-8.6321,0.551083,0.994701
172,-4.94189,24.218,1.66352
173,-4.92787,23.6861,1.74999
174,-3.85544,22.6765,1.00162
175,-3.95561,22.6575,0.995076
176,-3.81286,22.7414,1.92155
177,-3.88662,22.7623,1.93158
178,-3.08816,22.9155,1.09647
179,-3.02286,22.6037,1.07626
180,-3.14822,22.5661,0.872841
181,-3.61206,20.043,1.73608
182,-3.16259,20.8426,1.60383
183,-3.36464,21.3949,0.832853
184,-7.1006,20.5259,0.629327
185,-7.12551,20.428,0.703436
186,-9.37146,22.222,1.77161
187,-8.35057,21.9037,1.78458
256,-8.78788,23.0335,1.994
189,-7.56171,23.0833,1.24857
190,-7.46975,22.1577,1.52942
191,-9.60714,21.111,2.09203
192,-9.37186,20.5949,1.72905
193,-8.31224,20.8516,1.76259
194,-8.34708,19.2436,1.90063
195,-7.73815,20.1867,1.83379
196,-7.50095,21.9403,0.765536
197,-7.60906,21.9668,0.94337
265,-7.06989,19.3492,1.64946
199,-6.87328,19.529,1.63913
200,-6.79102,19.7644,1.69531
201,-5.11049,20.8631,0.738165
202,-5.23879,20.5247,0.57178
203,-0.35195,17.3296,2.38704
204,-0.0799174,16.2868,1.40917
205,-0.576252,16.4805,1.36509
206,0.649412,-0.46147,1.67336
207,0.223645,-0.602807,1.35616
208,0.17882,-0.675329,1.39671
209,-14.1535,6.99442,1.55978
210,-14.239,5.89484,1.24827
211,-16.3532,5.31851,1.53912
212,-15.1731,5.27834,1.44878
213,-14.5888,2.82473,1.64524
214,-14.6289,3.71376,1.22414
215,-10.5633,0.190688,1.35409
216,-10.6095,0.669642,1.65818
217,-10.6625,0.773977,1.60728
218,-10.6857,0.5398,0.685875
219,-10.743,0.647024,0.705478
220,-9.64069,0.458663,1.59466
221,-10.0963,-0.105356,1.52666
222,-9.76802,-0.26828,1.53593
223,-7.42107,-1.45507,1.72591
224,-7.54659,-1.4208,1.74153
225,-10.4532,-1.0927,1.03706
226,-9.3941,-1.64566,1.03357
227,-8.98496,-1.65613,0.889653
228,-5.26507,26.0881,1.6107
229,-4.90826,25.1571,2.0254
230,-3.15773,22.8228,1.69
231,-2.92394,23.5424,1.48572
232,-4.0687,23.81,1.02521
233,-2.26718,22.8021,1.43682
234,-2.48367,21.824,1.85681
235,-2.16261,22.6714,1.38561
236,-2.22664,22.6999,1.1801
237,-3.74911,19.4831,1.68012
238,-2.81,19.1288,1.4925
239,-2.70925,19.7452,1.55361
240,-2.14717,21.8782,1.22039
241,-2.28903,21.756,1.06545
242,-2.37317,21.72,1.08361
243,-10.8355,20.3207,1.91405
244,-11.2327,20.6033,1.64964
245,-10.4525,21.4624,1.94929
246,-11.247,21.8316,1.5414
247,-11.7162,22.3353,1.99383
248,-10.5287,22.3183,2.00357
249,-11.223,23.5638,1.62871
250,-11.047,23.7734,1.71812
251,-10.2594,22.9498,1.89647
252,-8.72858,21.2597,0.888555
253,-8.48123,21.3783,0.773028
254,-8.62603,21.7061,0.948802
255,-8.98972,23.5938,1.97491
256,-8.78788,23.0335,1.994
257,-8.62221,23.7696,1.13082
258,-8.28015,24.0781,0.833893
259,-8.192,23.909,0.838067
260,-9.31485,19.9538,0.726619
261,-9.20937,19.8137,0.871485
262,-8.82156,19.3607,0.617882
263,-8.88653,19.4287,0.682567
264,-7.05825,18.6928,1.4031
265,-7.06989,19.3492,1.64946
266,-6.69746,23.1723,2.47859
267,-7.3131,22.43,1.4133
268,-7.17633,22.3165,1.17798
269,-15.0526,8.47643,1.52438
270,-14.8569,8.1877,1.5602
271,-13.7813,8.44518,1.55732
272,-13.699,8.37156,0.784965
273,-13.7674,8.16372,0.828994
274,-14.5556,7.0846,0.684915
275,-14.7097,7.13636,0.813242
276,-16.4193,3.81034,1.72728
277,-16.1998,4.36477,1.85156
278,-18.7048,5.11474,2.00996
279,-17.5978,5.10852,2.18196
280,-16.8775,2.47666,1.45054
281,-15.6996,2.48604,1.42276
282,-14.6799,0.635353,1.82157
283,-14.5874,1.73137,1.61554
284,-12.6992,2.04281,1.46662
285,-13.6767,2.63615,0.961814
286,-4.41995,27.6046,1.74302
287,-4.76358,27.2066,1.80561
288,-0.752859,23.6822,1.686
289,-1.75306,23.677,1.17974
290,-1.35421,19.2904,1.11478
291,-1.54275,19.323,1.02301
292,-10.4008,19.3323,1.56386
293,-9.41206,18.7927,1.94192
294,-10.3962,19.0031,1.06824
295,-10.7959,19.4619,0.939846
296,-11.8917,18.9083,1.00118
297,-11.716,19.4368,0.872034
298,-13.5411,20.6893,1.44822
299,-12.5282,20.9695,1.38623
300,-10.2301,21.1543,0.942958
301,-10.2523,21.3703,0.70153
302,-10.4747,21.2959,0.853605
303,-11.504,21.4998,0.734289
304,-11.5839,21.511,0.850465
305,-13.3507,21.7026,1.54933
306,-11.8461,21.6912,2.86335
307,-12.9697,21.831,1.44135
308,-12.7697,22.075,1.71542
309,-13.874,23.2655,1.24175
310,-12.8245,22.97,1.51095
311,-11.4846,25.7013,1.47552
312,-11.2017,24.6442,1.74492
313,-9.70599,23.466,2.01947
314,-9.64512,23.5928,1.47752
315,-10.0185,23.0669,0.704939
316,-10.2406,23.1328,0.811724
317,-8.34299,24.3844,1.89062
318,-8.45168,24.2011,1.53988
319,-8.56846,24.1073,1.44062
320,-8.81286,25.6958,1.99491
321,-9.02825,24.6703,1.90825
322,-7.53134,24.0925,2.376
323,-7.71333,24.2712,2.21782
324,-7.80028,24.4243,2.12127
325,-7.83063,25.1845,2.104
326,-7.90188,24.8412,2.05471
327,-7.99033,24.6341,2.11238
328,-7.69754,24.1716,0.907178
329,-7.61019,24.329,0.679814
330,-7.79391,24.4328,0.660287
331,-7.75526,18.0084,2.17551
332,-7.51223,17.2421,1.44136
333,-7.18978,17.9741,2.12246
334,-13.5748,9.01295,1.42456
335,-13.677,9.41173,1.50294
336,-13.9335,9.197,1.60053
337,-14.3158,10.3738,1.62622
338,-14.788,10.4354,1.58358
339,-14.5929,9.39618,1.42668
340,-16.6438,8.76372,1.02547
341,-16.1166,8.43971,0.754164
342,-19.7417,4.84965,1.01355
343,-19.6542,5.25696,1.16247
344,-19.631,2.38726,1.49527
345,-18.3205,2.47266,1.01815
427,-19.5299,1.39754,1.75183
347,-18.7152,1.60538,1.54527
348,-17.9979,2.49234,1.61325
349,-16.6872,0.180114,1.81974
350,-15.7718,0.265104,1.5956
351,-14.4313,-0.870186,1.0181
352,-14.412,-0.756251,0.97652
353,-12.2719,-0.574687,2.00829
354,-12.507,0.616785,2.25625
355,-5.505,28.6733,1.18249
356,-5.35977,28.5033,1.28894
357,-4.90848,29.513,1.97824
358,-4.64442,29.1165,1.81996
359,-4.71846,28.9488,1.86452
360,-2.68129,28.5443,1.74421
361,-3.86644,28.5617,1.75774
362,-2.79187,26.6696,1.48745
363,-3.97118,26.6727,1.4306
364,-0.27805,24.347,1.13025
365,-0.279614,24.2689,1.05075
366,0.408159,24.1578,1.16571
367,0.246741,24.0953,1.08674
368,0.904978,23.8341,0.813287
369,0.789232,23.0371,0.890204
370,0.511034,23.3246,0.817571
371,-0.268077,19.2167,1.3708
372,-0.632371,18.8592,1.18945
373,-12.3026,16.8465,1.62874
374,-11.7785,17.8442,1.72605
375,-14.2056,22.0492,1.4211
376,-13.7426,22.1947,1.17709
377,-14.252,21.8255,1.6658
378,-14.1798,21.712,1.83498
379,-15.3568,21.6589,1.76174
380,-15.736,21.3227,1.52957
381,-14.7487,21.0547,1.81848
382,-15.9898,20.0982,1.70443
383,-15.637,19.7986,1.59293
384,-14.6831,20.2936,1.94199
385,-14.8304,19.1422,1.38509
386,-14.577,18.764,1.23138
387,-14.0963,19.3941,1.53332
388,-16.1905,22.5118,1.42741
389,-15.9471,22.9793,1.66589
390,-15.1377,23.1324,1.60906
391,-15.7858,23.9666,1.30452
392,-15.7264,24.3199,1.49499
393,-15.0569,23.9547,1.52767
394,-14.5414,24.9291,1.48491
395,-14.2733,25.3634,1.60212
396,-14.4893,24.1751,1.53748
397,-10.1397,25.5661,1.4374
398,-10.3853,25.7892,1.83882
399,-10.5254,25.8601,1.91567
400,-9.60453,26.7838,1.79624
401,-10.1255,27.0759,1.52556
402,-10.572,26.6855,1.58957
403,-11.8658,24.4272,1.98387
404,-12.3315,23.5611,2.25231
405,-11.9854,24.6448,2.2957
406,-11.9231,24.8906,2.31919
407,-8.00552,27.227,1.75416
408,-8.14956,27.0124,1.74999
409,-7.38799,25.6964,0.790762
410,-7.58074,25.7311,0.952603
411,-7.79303,14.972,1.68024
412,-7.57083,15.9801,1.79945
413,-12.3459,10.3231,1.64977
414,-13.1293,10.0508,1.05693
415,-14.3056,12.7596,1.72957
416,-14.5613,11.6122,1.73402
417,-16.8731,10.1514,1.67509
418,-15.7604,10.111,1.85679
419,-15.9366,8.13933,1.49893
420,-16.1893,7.03116,1.71167
421,-16.3492,7.78226,1.73296
422,-18.9135,8.31866,1.6663
423,-17.8301,8.44429,1.91617
424,-19.312,5.32561,0.599164
425,-19.4548,5.38229,0.627667
426,-19.5163,1.20342,1.69294
427,-19.5299,1.39754,1.75183
428,-19.5944,1.26363,0.620055
429,-19.581,1.29965,0.72211
430,-19.2029,-0.255823,1.37018
431,-18.8407,0.517154,1.39628
432,-14.7552,-0.720059,1.59792
433,-14.8289,-0.829622,1.71073
434,-15.3041,-0.720147,0.895596
435,-15.8477,-0.463413,0.961183
436,-4.41868,29.9415,1.39638
437,-4.83639,29.9117,1.44385
438,-5.06544,29.6812,1.22562
439,-4.45275,30.6262,0.917008
440,-4.35474,30.5299,0.736096
441,-4.23851,30.1819,0.722481
442,-1.7893,25.5743,0.871414
443,-1.91425,25.6115,0.834263
444,-0.367422,25.8809,1.67203
445,-1.51797,26.2877,1.63228
446,-1.89093,25.5598,2.34774
447,-1.92929,25.7533,2.36314
448,0.823555,22.1245,0.820676
449,0.962139,22.3503,0.676063
450,1.33696,19.2696,2.08267
451,0.819111,19.1619,2.16567
452,-11.7624,14.4065,1.80903
453,-11.859,15.4736,1.81684
454,-11.4413,18.0371,2.10939
455,-10.7898,18.2677,2.36892
456,-11.2876,17.9011,1.97424
457,-11.3367,17.7199,1.88068
458,-17.8091,20.6205,1.91644
459,-16.6314,20.6434,1.92371
460,-17.7151,22.3064,0.991679
461,-16.5345,22.0097,0.832771
462,-15.5959,18.4258,1.9738
463,-16.1731,18.4891,2.00078
464,-16.1668,18.645,1.99757
465,-14.6312,16.1357,1.43945
466,-14.5952,17.3492,1.54332
467,-15.4116,17.3274,1.83461
468,-15.9886,17.7797,1.21763
469,-15.5519,17.5924,1.63967
470,-15.5772,17.9104,1.63267
471,-14.1674,17.3905,0.836308
472,-14.1091,17.6631,0.733371
473,-14.4263,17.7891,0.712999
474,-15.0489,26.4124,1.73308
475,-15.1141,26.8421,1.45084
476,-15.4112,25.5947,1.3193
477,-16.1546,26.0907,1.82212
478,-16.163,25.6901,1.52999
479,-15.9818,25.5448,1.5713
480,-14.649,27.845,1.64185
481,-14.0071,27.9394,1.42191
482,-14.1614,26.7818,1.4909
483,-11.4611,26.8702,1.36064
484,-11.4849,27.1979,1.13056
485,-11.0697,27.2582,1.17958
486,-10.7512,14.7081,1.79802
487,-9.91824,14.5189,2.28392
488,-9.11283,14.5376,2.40745
489,-6.8973,13.2689,1.58498
490,-6.92315,13.8616,1.79251
491,-10.4742,10.2865,1.94126
492,-11.005,10.256,1.99738
493,-11.6433,11.0272,2.42618
494,-11.6727,11.0672,2.32223
495,-14.4535,15.0438,1.04857
496,-14.5031,14.4941,1.2233
497,-14.5967,13.9557,1.10827
498,-18.8742,10.1173,1.17574
499,-18.1047,10.3702,0.779475
500,-20.4954,8.20206,1.24191
501,-20.0982,8.1517,1.08968
502,-4.91307,32.2091,1.75744
503,-4.78458,31.1089,1.97582
504,0.723221,26.9607,1.11468
505,0.415648,26.8362,0.977277
506,-1.63073,26.8978,0.925008
507,-1.30091,26.9874,0.711138
508,-1.13691,26.8843,0.709771
509,-11.4895,12.851,1.72595
510,-11.4935,13.0472,1.61909
511,-13.0936,14.0839,1.90861
512,-12.921,14.0891,1.98616
513,-11.2335,17.7823,1.54817
514,-10.8741,17.6602,1.62825
515,-10.9125,17.7343,1.75613
516,-19.8778,20.6932,1.5762
517,-18.9312,20.435,1.63341
518,-18.0931,18.9648,1.79256
519,-17.9943,19.3457,1.80051
520,-17.4448,23.3033,0.608792
521,-17.4312,23.191,0.671014
522,-19.8407,22.07,1.49
523,-18.9737,22.2032,1.58993
524,-16.8158,22.1003,0.64047
525,-16.9109,22.1672,0.719516
526,-18.764,22.4867,0.554001
527,-18.6548,22.5403,0.544916
528,-16.1777,16.9129,2.26826
529,-16.1694,16.7001,2.14114
530,-15.9775,16.7186,2.12733
531,-15.7352,16.3596,0.620072
532,-15.8172,16.3329,0.716891
533,-16.4528,26.1268,1.3692
534,-16.4349,26.9161,1.41661
535,-16.1054,26.8119,1.56048
536,-14.5792,29.6813,1.17443
537,-14.5674,28.9836,1.06515
538,-16.3023,28.4571,1.26014
539,-15.1691,28.4964,1.08571
540,-15.9569,14.1762,1.04216
541,-15.686,14.3422,0.823518
542,-18.3782,11.1049,0.809474
543,-18.3601,10.6244,0.815495
544,-5.45265,34.0348,1.43661
545,-5.36791,33.5389,1.53384
546,-4.53351,33.677,1.09063
547,-4.07935,33.5009,1.07671
548,-4.08844,33.3003,1.10783
549,-7.12523,31.9415,1.4514
550,-6.03234,31.8816,1.25278
551,-2.76614,32.6766,1.59842
552,-3.90102,32.7487,1.56703
553,-18.6023,22.9245,2.22925
554,-18.925,22.9009,1.72139
555,-19.1439,22.7224,1.64753
556,-16.2883,21.9263,0.634808
557,-16.3438,22.0733,0.609358
558,-17.8086,16.7045,1.65459
559,-16.8642,16.2733,1.33933
560,-17.1614,25.3785,1.04946
561,-17.216,26.1574,1.00029
562,-17.5428,26.4269,1.77842
563,-17.3745,26.4479,1.68168
564,-14.7717,31.3953,2.16159
565,-14.6603,30.9449,2.19621
566,-17.263,15.0682,1.0168
567,-17.1105,14.9611,1.04595
568,-4.11796,34.3043,0.901894
569,-3.39195,34.5138,1.01147
570,-4.31049,34.4275,1.27958
571,-4.09433,34.8473,1.62366
572,-4.27703,35.3239,1.7284
573,-4.52353,34.8633,1.7273
574,-4.22229,34.3112,0.706764
575,-4.28955,34.3152,0.581572
576,-4.37162,34.3235,0.625136
577,-7.15808,32.612,0.631212
578,-7.16808,32.7193,0.745492
579,-7.75333,32.6807,0.616106
580,-8.39896,32.4208,0.59007
581,-8.34441,32.4165,0.688138
582,-7.53562,29.9128,1.05039
583,-7.40016,30.6815,0.811872
584,-8.50032,32.7841,1.66099
585,-8.30561,32.7455,1.6083
586,-1.21542,32.9841,1.18199
587,-1.5465,32.7455,1.24704
588,-2.01249,31.7287,0.91245
589,-2.03189,31.9724,1.01484
590,-19.5241,15.7847,1.52711
591,-18.7296,15.9997,1.17512
592,-19.7062,26.2473,2.08076
593,-18.6577,26.5141,2.04563
594,-13.6044,32.4722,1.62183
595,-13.7414,32.2911,1.62289
596,-14.3939,33.0615,1.85564
597,-14.8358,33.6166,1.74105
598,-14.7031,32.4714,1.77023
599,-18.2762,14.885,1.00715
600,-17.6955,14.5256,0.924845
601,-16.897,14.4498,1.42833
602,-17.1738,14.0513,1.03426
603,-17.4349,14.4503,1.00677
604,-2.33537,35.3731,0.822191
605,-2.45332,35.2157,0.768585
606,-2.21629,34.6554,1.61861
607,-2.41509,34.3509,0.94382
608,-2.55913,34.4601,0.730536
609,-4.70256,37.5291,1.62442
610,-4.68826,36.4294,1.82946
611,-8.35145,31.778,1.81392
612,-9.03473,31.9227,1.94799
613,-8.75328,31.8302,0.798719
614,-8.58411,31.8544,0.549287
615,-9.28747,29.9609,1.58586
616,-8.54324,29.8264,1.47954
617,-10.6103,32.4711,2.01624
618,-9.50899,32.4182,2.29461
619,-9.09976,33.0931,2.28481
620,-9.13909,32.9165,2.20166
621,-10.0818,31.3139,1.39351
622,-9.28822,31.2226,1.5243
623,-9.90123,30.7635,2.14278
624,-9.85163,31.2003,0.890679
625,-9.4866,32.3824,1.0533
626,0.0429787,32.1747,0.751253
627,-0.154886,32.3508,0.766411
628,-1.51629,31.9365,1.87663
629,-1.67214,31.5872,1.15671
630,-1.57191,31.5263,1.54855
631,-1.13158,32.3424,1.11399
632,-19.52,16.2025,2.07813
633,-19.5183,16.2424,1.95975
634,-13.6351,34.0617,1.37985
635,-13.4919,33.6354,1.22557
636,-13.572,33.5205,1.2469
637,-14.4938,32.3865,0.713603
638,-14.4728,32.7077,0.83784
639,-15.6221,32.8825,1.18164
640,-15.1386,32.9153,1.2666
641,-13.5243,34.2529,0.781482
642,-13.8155,34.6775,1.06463
643,-14.1751,34.5722,1.2127
644,-14.1725,35.6266,1.28801
645,-14.8244,35.6157,1.59181
646,-14.8923,35.015,1.56001
647,-16.2935,34.5496,1.48657
648,-15.1638,34.632,1.4298
649,-19.4698,14.1364,0.77124
650,-19.2212,14.3257,0.937109
651,-19.9613,14.7675,1.11083
652,-19.5096,14.7738,0.828942
653,-18.2909,13.9176,1.75796
654,-18.4043,13.993,1.79383
655,-17.3516,13.2349,1.203
656,-17.4475,13.3888,1.01734
657,-0.36913,34.3752,1.68039
658,-1.41385,34.8613,1.69104
659,-1.58444,34.4168,1.47731
660,-2.03002,34.6508,0.589405
661,-1.99571,34.6089,0.657635
662,-4.56959,40.0035,1.81897
663,-4.7356,38.8812,1.89001
664,-4.13915,39.0308,1.19152
665,-3.85593,38.9227,1.34174
666,-4.14173,38.5625,1.28886
667,-6.676,38.4588,1.473
668,-5.65287,38.0595,1.3079
669,-4.71078,37.757,0.709415
670,-4.48638,37.6433,0.849044
671,-11.2243,29.5261,1.8569
672,-10.2503,29.6421,2.11574
673,-11.3338,31.125,0.691721
674,-11.2307,31.3489,0.74105
675,-11.3405,31.1483,2.39542
676,-11.1716,31.2966,2.23413
677,-11.7552,31.3333,1.49615
678,-11.5742,31.6373,1.17359
679,-11.458,31.6022,1.20385
680,0.983049,32.3367,0.661081
681,0.937127,32.1988,0.743051
682,0.638379,32.2817,1.36002
683,0.688405,32.2017,1.14902
684,-0.294057,31.5141,0.649924
685,-0.189056,31.566,0.667347
686,-19.8541,16.7009,1.77176
687,-20.0084,16.3497,1.65181
688,-20.0301,16.3738,1.7578
689,-19.5608,16.7237,2.29261
690,-19.5044,16.5997,2.35133
691,-20.1643,16.5704,2.04434
692,-19.8824,16.6073,2.12216
693,-17.6183,32.9064,1.96837
694,-16.5065,32.5187,1.85398
695,-16.9196,32.874,0.706301
696,-16.8133,32.8189,0.763961
697,-16.542,31.8106,0.89793
698,-16.4855,32.1461,0.987843
699,-14.3474,37.534,1.71432
700,-14.4661,36.5019,2.18631
701,-18.5136,34.8657,1.31258
702,-17.5317,34.4364,1.03057
703,-19.7488,13.0699,0.951684
704,-19.8761,13.332,0.624078
705,-18.9323,14.0639,1.69707
706,-18.5343,13.5619,1.21832
707,-19.0893,13.9193,1.67115
708,-19.2873,13.9285,1.69962
709,-1.45628,35.7978,2.11992
710,-1.11576,35.4307,2.20438
711,-1.0835,35.253,2.1579
712,0.889483,35.4424,1.29936
713,0.84794,35.258,1.24701
714,1.2956,34.7117,0.69545
715,0.699177,34.0575,1.53682
716,-4.89254,41.3193,0.692298
717,-4.77646,41.2058,0.845351
718,-5.03646,41.9107,0.779871
719,-4.66028,42.1079,1.58428
720,-4.6239,41.4034,1.61212
721,-2.574,40.9241,1.57152
722,-3.57032,40.748,1.0771
723,-1.88375,38.2968,1.696
724,-2.97595,38.5597,1.67014
725,-3.6028,37.8389,1.72099
726,-3.52888,38.0511,1.65077
727,-8.58046,37.9417,1.29914
728,-7.79025,38.2069,1.3589
729,-12.5946,29.9763,2.08763
730,-12.1429,30.0059,1.96138
731,-12.1752,31.2799,1.26366
732,-11.8831,31.4457,1.14586
733,-12.5056,31.6599,0.90566
734,-12.3745,31.5526,0.932447
735,-0.272487,31.6895,0.588659
736,-0.26252,31.6099,0.607468
737,-14.4849,40.0845,1.58197
738,-14.4706,38.855,1.64744
739,-13.7789,39.1687,1.21547
740,-13.7398,38.8487,1.00866
741,-13.8649,38.7195,0.978145
742,-15.0324,39.071,1.27418
743,-16.0727,39.0533,1.35482
744,-15.0505,38.6238,1.22544
745,-19.5411,35.3167,1.02845
746,-19.4142,35.1579,0.962444
747,-19.6197,34.7527,1.99885
748,-19.5886,34.5006,2.08809
749,-19.4166,34.5936,2.19668
750,-17.2975,35.1743,1.9683
751,-17.1697,35.7455,1.45281
752,-17.4566,35.4312,1.39352
753,0.472691,35.5115,2.09256
754,-0.739976,36.2099,1.91879
755,0.43881,35.7087,1.32476
756,0.572937,35.6763,1.25655
757,-4.95654,44.0345,1.88884
758,-4.51619,42.9781,1.77148
759,-0.371796,42.1361,1.57182
760,-1.38717,41.701,1.70414
761,-1.28493,40.9949,0.627518
762,-1.3999,40.9173,0.656123
763,0.0896118,38.8232,1.41707
764,-0.924071,38.9198,1.49165
765,-0.932283,39.0422,0.826923
766,-1.38909,39.0436,0.768199
767,-1.65976,39.1093,0.883831
768,-9.01733,37.4399,0.740584
769,-9.07489,37.5087,0.772841
770,-14.2858,42.3267,2.08591
771,-14.2433,41.2215,1.90056
772,-14.355,40.6909,0.707461
773,-14.2913,40.7915,0.806016
774,-11.6997,39.026,1.63125
775,-12.8412,39.0328,1.96858
812,-12.8525,38.6793,1.15708
777,-13.0418,38.907,1.05415
778,-13.0448,39.0494,0.979958
779,-16.4849,40.4607,1.48475
780,-16.5622,39.7124,0.970998
781,-15.8817,37.6131,0.961598
782,-16.2412,37.8644,0.855137
783,-16.4469,37.8109,2.41011
784,-16.3835,37.9925,2.41533
